,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
8413,140106408,2020,2960631947.0,58378.64,66,1,5,2020,12,5,2020,2,5,2020,5,2984,2020-05-12,2020-05-23,0-15
8414,140104409,2020,2960620929.0,122944.22,66,15,3,2020,27,3,2020,17,3,2020,5,1669,2020-03-27,2020-03-31,0-15
8415,200772670,2020,1930837508.0,3830.6659999999997,66,28,4,2020,13,5,2020,28,4,2020,46,188,2020-05-13,2020-05-14,0-15
8416,200936373,2020,1930761605.0,3021.046,66,7,4,2020,22,4,2020,7,4,2020,18,2654,2020-04-22,2020-04-28,0-15
8417,200816950,2020,1990571533.0,51965.347,66,7,3,2020,6,4,2020,7,3,2020,12,591,2020-04-06,2020-04-09,0-15
8418,200803720,2020,1930617828.0,4309.508,66,7,3,2020,11,3,2020,1,3,2020,34,727,2020-03-11,2020-03-09,
8419,200752302,2020,1930600186.0,12098.449999999999,66,6,3,2020,21,3,2020,6,3,2020,18,1580,2020-03-21,2020-03-24,0-15
8420,200739006,2020,1930710130.0,23862.37,66,2,4,2020,17,4,2020,2,4,2020,18,52,2020-04-17,2020-04-15,
8421,200769623,2020,1930831331.0,4453.197,66,28,4,2020,13,5,2020,28,4,2020,32,3000,2020-05-13,2020-05-15,0-15
8422,200744019,2020,1930740274.0,24277.379,66,4,4,2020,19,4,2020,4,4,2020,18,2797,2020-04-19,2020-04-29,0-15
8423,140104229,2020,2960632428.0,6834.0,66,3,5,2020,15,5,2020,5,5,2020,5,11,2020-05-15,2020-05-20,0-15
8424,200762301,2020,1930704380.0,1299.48,66,25,3,2020,9,4,2020,25,3,2020,24,444,2020-04-09,2020-04-15,0-15
8425,200707822,2020,1930686219.0,43235.185,66,22,3,2020,6,4,2020,22,3,2020,18,2228,2020-04-06,2020-04-04,
8426,200769623,2020,1930652150.0,28242.962999999996,66,16,3,2020,31,3,2020,16,3,2020,32,2997,2020-03-31,2020-04-02,0-15
8427,200794332,2020,1930831084.0,2033.2339999999997,66,27,4,2020,12,5,2020,27,4,2020,20,626,2020-05-12,2020-05-13,0-15
8428,200785971,2020,1930652274.0,3675.595,66,16,3,2020,31,3,2020,16,3,2020,18,2727,2020-03-31,2020-04-05,0-15
8429,200434439,2020,1930856369.0,37346.449,66,4,5,2020,19,5,2020,4,5,2020,18,260,2020-05-19,2020-05-21,0-15
8430,200978899,2020,1930671630.0,34114.863999999994,66,19,3,2020,3,4,2020,19,3,2020,18,1821,2020-04-03,2020-04-10,0-15
8431,200307138,2020,1930798661.0,40954.2,66,20,4,2020,20,5,2020,20,4,2020,28,2917,2020-05-20,2020-05-21,0-15
8432,200965912,2020,1930758474.0,88947.87299999999,66,7,4,2020,22,4,2020,7,4,2020,24,434,2020-04-22,2020-04-25,0-15
8433,200769623,2020,1930848981.0,11982.551,66,3,5,2020,18,5,2020,3,5,2020,32,3004,2020-05-18,2020-05-18,0-15
8434,200769623,2020,1930819882.0,20774.396999999997,66,25,4,2020,10,5,2020,25,4,2020,32,3002,2020-05-10,2020-05-11,0-15
8435,200762301,2020,1930857408.0,2052.9249999999997,66,6,5,2020,21,5,2020,6,5,2020,24,443,2020-05-21,2020-05-22,0-15
8436,200794332,2020,1930598444.0,8398.831,66,5,3,2020,20,3,2020,5,3,2020,20,633,2020-03-20,2020-03-21,0-15
8437,200742791,2020,1930672935.0,23102.492,66,24,3,2020,8,4,2020,24,3,2020,18,2248,2020-04-08,2020-04-08,0-15
8438,200784489,2020,1930706353.0,24361.547,66,26,3,2020,10,4,2020,26,3,2020,18,2919,2020-04-10,2020-04-20,0-15
8439,200337148,2020,1930833256.0,2143.491,66,28,4,2020,13,5,2020,28,4,2020,18,572,2020-05-13,2020-05-15,0-15
8440,200881076,2020,1930751671.0,104161.12699999998,66,5,4,2020,20,4,2020,5,4,2020,18,75,2020-04-20,2020-04-20,0-15
8441,200759878,2020,1930643708.0,9549.624,66,13,3,2020,28,3,2020,13,3,2020,32,2385,2020-03-28,2020-03-30,0-15
8442,200769623,2020,1930629663.0,6128.64,66,10,3,2020,25,3,2020,10,3,2020,32,3005,2020-03-25,2020-03-27,0-15
8443,200803720,2020,1930612993.0,53.507999999999996,66,6,3,2020,24,3,2020,1,3,2020,36,719,2020-03-24,2020-03-23,
8444,200704045,2020,1930816096.0,42547.582,66,24,4,2020,9,5,2020,24,4,2020,18,2256,2020-05-09,2020-05-06,
8445,200769623,2020,1930643285.0,21934.982999999997,66,12,3,2020,27,3,2020,12,3,2020,32,2995,2020-03-27,2020-03-29,0-15
8446,200769623,2020,1930606874.0,13034.714,66,6,3,2020,21,3,2020,6,3,2020,32,3003,2020-03-21,2020-03-22,0-15
8447,200759878,2020,1930641969.0,13230.693000000001,66,13,3,2020,28,3,2020,13,3,2020,32,2389,2020-03-28,2020-03-30,0-15
8448,200794332,2020,1930793885.0,41345.89199999999,66,17,4,2020,2,5,2020,17,4,2020,20,625,2020-05-02,2020-05-05,0-15
8449,200418007,2020,1930651891.0,12579.84,66,16,3,2020,31,3,2020,16,3,2020,18,96,2020-03-31,2020-03-28,
8450,200978592,2020,1990572111.0,16096.843,66,20,3,2020,24,4,2020,20,3,2020,30,2919,2020-04-24,2020-04-29,0-15
8451,200762301,2020,1930712282.0,83172.495,66,28,3,2020,12,4,2020,28,3,2020,24,445,2020-04-12,2020-04-13,0-15
8452,200779906,2020,1930732721.0,15629.396999999999,66,31,3,2020,15,4,2020,31,3,2020,18,355,2020-04-15,2020-04-15,0-15
8453,200353024,2020,1930817944.0,259.056,66,23,4,2020,9,5,2020,16,4,2020,36,733,2020-05-09,2020-05-01,
8454,200793513,2020,1930706111.0,33094.312999999995,66,26,3,2020,10,4,2020,26,3,2020,18,1588,2020-04-10,2020-04-13,0-15
8455,200759878,2020,1930686426.0,8845.319,66,23,3,2020,7,4,2020,23,3,2020,32,2395,2020-04-07,2020-04-09,0-15
8456,200555117,2020,1930856675.0,60589.962999999996,66,7,5,2020,22,5,2020,7,5,2020,18,394,2020-05-22,2020-05-23,0-15
8457,200704045,2020,1930705292.0,27095.873,66,26,3,2020,10,4,2020,26,3,2020,18,2264,2020-04-10,2020-04-11,0-15
8458,200726979,2020,1930578112.0,1070.398,66,28,2,2020,14,3,2020,28,2,2020,18,325,2020-03-14,2020-03-14,0-15
8459,200769623,2020,1930766624.0,49495.054,66,9,4,2020,24,4,2020,9,4,2020,32,3002,2020-04-24,2020-04-25,0-15
8460,200769623,2020,1930716315.0,21943.732999999997,66,29,3,2020,13,4,2020,29,3,2020,32,2997,2020-04-13,2020-04-15,0-15
8461,200769623,2020,1930784224.0,1329.23,66,16,4,2020,1,5,2020,16,4,2020,32,2999,2020-05-01,2020-05-03,0-15
8462,200434439,2020,1930815101.0,10830.484,66,22,4,2020,12,5,2020,22,4,2020,26,259,2020-05-12,2020-05-14,0-15
8463,200771157,2020,1930686182.0,42952.126,66,23,3,2020,7,4,2020,23,3,2020,18,3040,2020-04-07,2020-04-13,0-15
8464,200769623,2020,1930620477.0,30635.191999999995,66,7,3,2020,22,3,2020,7,3,2020,32,2995,2020-03-22,2020-03-24,0-15
8465,200726979,2020,1930582318.0,229.327,66,28,2,2020,14,3,2020,28,2,2020,18,330,2020-03-14,2020-03-06,
8466,200769623,2020,1930882455.0,11531.911999999998,66,8,5,2020,23,5,2020,8,5,2020,32,3001,2020-05-23,2020-05-24,0-15
8467,200769623,2020,1930854527.0,50860.873,66,5,5,2020,20,5,2020,5,5,2020,32,2997,2020-05-20,2020-05-20,0-15
8468,200726979,2020,1930780277.0,415.7509999999999,66,12,4,2020,27,4,2020,12,4,2020,18,328,2020-04-27,2020-04-21,
8469,100031704,2020,1930776966.0,9191.77,66,14,4,2020,29,4,2020,14,4,2020,18,750,2020-04-29,2020-05-03,0-15
8470,200769623,2020,1930885290.0,9545.578,66,11,5,2020,26,5,2020,11,5,2020,32,3002,2020-05-26,2020-05-27,0-15
8471,200466603,2020,1930851773.0,74723.614,66,3,5,2020,18,5,2020,3,5,2020,18,2538,2020-05-18,2020-05-17,
8472,200769623,2020,1930773198.0,47515.433,66,11,4,2020,26,4,2020,11,4,2020,32,2999,2020-04-26,2020-04-27,0-15
8473,200762301,2020,1930646018.0,86844.898,66,12,3,2020,27,3,2020,12,3,2020,24,443,2020-03-27,2020-03-29,0-15
8474,200723794,2020,1930684034.0,103248.41799999999,66,22,3,2020,6,4,2020,22,3,2020,18,1916,2020-04-06,2020-04-10,0-15
8475,200772670,2020,1930587780.0,5302.164,66,2,3,2020,17,3,2020,2,3,2020,46,190,2020-03-17,2020-03-20,0-15
8476,200418007,2020,1930747456.0,3334.4429999999998,66,8,4,2020,23,4,2020,8,4,2020,18,98,2020-04-23,2020-04-14,
8477,200769623,2020,1930833448.0,4713.072,66,29,4,2020,14,5,2020,29,4,2020,32,2996,2020-05-14,2020-05-16,0-15
8478,200793088,2020,1930727971.0,12497.856,66,3,4,2020,18,4,2020,3,4,2020,18,767,2020-04-18,2020-04-19,0-15
8479,200769623,2020,1930850974.0,18265.849,66,3,5,2020,18,5,2020,3,5,2020,32,3003,2020-05-18,2020-05-18,0-15
8480,200769623,2020,1930808609.0,497.763,66,21,4,2020,6,5,2020,21,4,2020,32,2996,2020-05-06,2020-05-09,0-15
8481,200769623,2020,1930683075.0,34094.367999999995,66,23,3,2020,7,4,2020,23,3,2020,32,2997,2020-04-07,2020-04-05,
8482,200778870,2020,1930822522.0,7693.111999999999,66,24,4,2020,9,5,2020,24,4,2020,18,415,2020-05-09,2020-05-15,0-15
8483,140105847,2020,2960624593.0,5680.9,66,12,4,2020,24,4,2020,14,4,2020,5,1139,2020-04-24,2020-05-01,0-15
8484,200705742,2020,1930857466.0,1640.03,66,4,5,2020,19,5,2020,4,5,2020,18,842,2020-05-19,2020-05-14,
8485,200486270,2020,1930830573.0,2040.5979999999997,66,2,5,2020,17,5,2020,2,5,2020,18,226,2020-05-17,2020-05-18,0-15
8486,200769623,2020,1930760823.0,13211.254,66,7,4,2020,22,4,2020,7,4,2020,32,3005,2020-04-22,2020-04-24,0-15
8487,200744019,2020,1930583720.0,38929.002,66,29,2,2020,15,3,2020,29,2,2020,18,2791,2020-03-15,2020-03-21,0-15
8488,200769623,2020,1930693164.0,2457.203,66,25,3,2020,9,4,2020,25,3,2020,32,3003,2020-04-09,2020-04-10,0-15
8489,200769623,2020,1930885091.0,8682.926,66,12,5,2020,27,5,2020,12,5,2020,32,2996,2020-05-27,2020-05-28,0-15
8490,200706844,2020,1930841896.0,1461.0119999999997,66,1,5,2020,16,5,2020,1,5,2020,18,3069,2020-05-16,2020-05-20,0-15
8491,200769623,2020,1930584070.0,40548.711,66,29,2,2020,15,3,2020,29,2,2020,32,2999,2020-03-15,2020-03-17,0-15
8492,200769623,2020,1930893054.0,330.092,66,12,5,2020,27,5,2020,12,5,2020,32,2999,2020-05-27,2020-05-21,
8493,200769623,2020,1930604957.0,11138.679999999998,66,6,3,2020,21,3,2020,6,3,2020,32,2999,2020-03-21,2020-03-23,0-15
8494,200706844,2020,1930861854.0,36006.768,66,7,5,2020,22,5,2020,7,5,2020,18,3065,2020-05-22,2020-05-25,0-15
8495,200759878,2020,1930660432.0,3763.1929999999998,66,18,3,2020,2,4,2020,18,3,2020,32,2388,2020-04-02,2020-04-04,0-15
8496,200769623,2020,1930622153.0,1307.0539999999999,66,10,3,2020,25,3,2020,10,3,2020,32,2996,2020-03-25,2020-04-01,0-15
8497,200762301,2020,1930797289.0,68708.612,66,18,4,2020,3,5,2020,18,4,2020,24,450,2020-05-03,2020-05-06,0-15
8498,200769623,2020,1930875639.0,22211.231,66,8,5,2020,23,5,2020,8,5,2020,32,3004,2020-05-23,2020-05-24,0-15
8499,200714710,2020,1930690133.0,25804.156,66,23,3,2020,7,4,2020,23,3,2020,18,2721,2020-04-07,2020-04-13,0-15
8500,200762301,2020,1930787962.0,86230.99799999999,66,14,4,2020,29,4,2020,14,4,2020,24,444,2020-04-29,2020-05-01,0-15
8501,200762301,2020,1930861017.0,38652.74,66,6,5,2020,21,5,2020,6,5,2020,24,451,2020-05-21,2020-05-22,0-15
8502,200743996,2020,1930587318.0,12872.635999999999,66,3,3,2020,18,3,2020,3,3,2020,18,2618,2020-03-18,2020-03-22,0-15
8503,200704858,2020,1930593203.0,49379.113,66,3,3,2020,18,3,2020,3,3,2020,18,2970,2020-03-18,2020-03-20,0-15
8504,200777735,2020,1930753482.0,15375.143,66,7,4,2020,22,4,2020,7,4,2020,18,1978,2020-04-22,2020-04-18,
8505,200772670,2020,1930596057.0,87837.253,66,3,3,2020,18,3,2020,3,3,2020,46,189,2020-03-18,2020-03-22,0-15
8506,200571849,2020,1930822480.0,5252.295999999999,66,28,4,2020,13,5,2020,28,4,2020,18,2910,2020-05-13,2020-05-20,0-15
8507,200769623,2020,1930629570.0,6765.731,66,10,3,2020,25,3,2020,10,3,2020,32,2998,2020-03-25,2020-03-26,0-15
8508,200769623,2020,1930624668.0,13467.027,66,11,3,2020,26,3,2020,11,3,2020,32,3003,2020-03-26,2020-03-27,0-15
8509,200799367,2020,1930763691.0,35331.954,66,9,4,2020,24,4,2020,9,4,2020,18,1832,2020-04-24,2020-04-28,0-15
8510,200721222,2020,1930756841.0,28323.085,66,8,4,2020,23,4,2020,8,4,2020,18,1118,2020-04-23,2020-04-24,0-15
8511,200769623,2020,1930693072.0,32524.743999999995,66,25,3,2020,9,4,2020,25,3,2020,32,3005,2020-04-09,2020-04-10,0-15
8512,200705372,2020,1930761458.0,36361.486,66,9,4,2020,24,4,2020,9,4,2020,18,1017,2020-04-24,2020-04-26,0-15
8513,200769623,2020,1930569912.0,30596.117999999995,66,27,2,2020,13,3,2020,27,2,2020,32,2999,2020-03-13,2020-03-13,0-15
8514,200705742,2020,1930848971.0,2629.9979999999996,66,1,5,2020,2,6,2020,1,5,2020,11,839,2020-06-02,2020-05-30,
8515,200980828,2020,1930862734.0,31549.861,66,7,5,2020,27,5,2020,7,5,2020,26,298,2020-05-27,2020-05-22,
8516,200792293,2020,1930603231.0,58189.76099999999,66,5,3,2020,20,3,2020,5,3,2020,18,2880,2020-03-20,2020-03-31,0-15
8517,200777735,2020,1930763278.0,65213.722,66,7,4,2020,22,4,2020,7,4,2020,18,1982,2020-04-22,2020-04-23,0-15
8518,140106408,2020,2960619643.0,24684.45,66,9,3,2020,19,3,2020,9,3,2020,5,2987,2020-03-19,2020-03-31,0-15
8519,200762301,2020,1930732636.0,63503.825,66,2,4,2020,17,4,2020,2,4,2020,24,443,2020-04-17,2020-04-19,0-15
8520,200793568,2020,1930846791.0,2144.058,66,1,5,2020,16,5,2020,1,5,2020,18,2658,2020-05-16,2020-05-20,0-15
8521,200769623,2020,1930684901.0,462.777,66,23,3,2020,7,4,2020,23,3,2020,32,3002,2020-04-07,2020-04-01,
8522,200358522,2020,1930788070.0,15607.822999999999,66,15,4,2020,30,4,2020,15,4,2020,18,2919,2020-04-30,2020-05-07,0-15
8523,200726979,2020,1930655830.0,340.879,66,16,3,2020,31,3,2020,16,3,2020,18,331,2020-03-31,2020-03-25,
8524,200729942,2020,1930731399.0,11452.223999999998,66,2,4,2020,17,4,2020,2,4,2020,18,2391,2020-04-17,2020-04-19,0-15
8525,200769623,2020,1930845081.0,8412.557999999999,66,1,5,2020,16,5,2020,1,5,2020,32,3003,2020-05-16,2020-05-16,0-15
8526,200735528,2020,1930748668.0,78632.89,66,6,4,2020,21,4,2020,6,4,2020,18,181,2020-04-21,2020-04-25,0-15
8527,140104409,2020,2960622570.0,151895.8,66,23,3,2020,2,4,2020,23,3,2020,5,1676,2020-04-02,2020-04-07,0-15
8528,200769623,2020,1930651701.0,29933.435,66,13,3,2020,28,3,2020,13,3,2020,32,2997,2020-03-28,2020-03-30,0-15
8529,200769623,2020,1930744558.0,7300.810999999999,66,4,4,2020,19,4,2020,4,4,2020,32,2995,2020-04-19,2020-04-21,0-15
8530,200744019,2020,1930683040.0,8509.487,66,21,3,2020,5,4,2020,21,3,2020,18,2795,2020-04-05,2020-04-14,0-15
8531,100031704,2020,1930719815.0,29576.407,66,29,3,2020,13,4,2020,29,3,2020,18,750,2020-04-13,2020-04-15,0-15
8532,200769623,2020,1930849125.0,159.53699999999998,66,2,5,2020,17,5,2020,2,5,2020,32,3004,2020-05-17,2020-05-09,
8533,200769623,2020,1930884676.0,1062.992,66,12,5,2020,27,5,2020,12,5,2020,32,3005,2020-05-27,2020-05-28,0-15
8534,200772670,2020,1930667159.0,3588.5499999999997,66,18,3,2020,2,4,2020,18,3,2020,46,186,2020-04-02,2020-04-04,0-15
8535,200726979,2020,1930716672.0,179.893,66,29,3,2020,13,4,2020,29,3,2020,18,334,2020-04-13,2020-04-07,
8536,200769623,2020,1930777541.0,277.319,66,11,4,2020,26,4,2020,11,4,2020,32,2996,2020-04-26,2020-04-21,
8537,200772670,2020,1930739455.0,40452.159999999996,66,3,4,2020,18,4,2020,3,4,2020,46,189,2020-04-18,2020-04-22,0-15
8538,200759878,2020,1930772360.0,10045.623,66,15,4,2020,30,4,2020,15,4,2020,32,2390,2020-04-30,2020-05-02,0-15
8539,200744019,2020,1930822668.0,2060.0649999999996,66,25,4,2020,10,5,2020,25,4,2020,18,2796,2020-05-10,2020-05-20,0-15
8540,140104392,2020,2960632989.0,8004.39,66,8,5,2020,18,5,2020,8,5,2020,5,2919,2020-05-18,2020-05-28,0-15
8541,200769623,2020,1930700142.0,35679.231,66,25,3,2020,9,4,2020,25,3,2020,32,3001,2020-04-09,2020-04-08,
8542,200418007,2020,1930810283.0,9496.984,66,22,4,2020,7,5,2020,22,4,2020,18,98,2020-05-07,2020-04-28,
8543,200769623,2020,1930818444.0,12512.031,66,23,4,2020,8,5,2020,23,4,2020,32,2995,2020-05-08,2020-05-10,0-15
8544,200706844,2020,1930793768.0,4298.5109999999995,66,20,4,2020,5,5,2020,20,4,2020,18,3070,2020-05-05,2020-05-09,0-15
8545,200833713,2020,1930622814.0,19031.285,66,9,3,2020,24,3,2020,9,3,2020,18,1435,2020-03-24,2020-03-26,0-15
8546,200769623,2020,1930776560.0,42457.863,66,10,4,2020,25,4,2020,10,4,2020,32,3002,2020-04-25,2020-04-26,0-15
8547,200594874,2020,1930787780.0,59539.157999999996,66,16,4,2020,1,5,2020,16,4,2020,18,2919,2020-05-01,2020-05-08,0-15
8548,200769623,2020,1930782872.0,50174.747,66,15,4,2020,30,4,2020,15,4,2020,32,2995,2020-04-30,2020-05-01,0-15
8549,200290370,2020,1930582589.0,2517.62,66,3,3,2020,18,3,2020,3,3,2020,18,233,2020-03-18,2020-03-20,0-15
8550,200707822,2020,1930729166.0,62307.833,66,31,3,2020,15,4,2020,31,3,2020,18,2229,2020-04-15,2020-04-11,
8551,200741174,2020,1930662082.0,4775.589,66,18,3,2020,2,4,2020,18,3,2020,18,1707,2020-04-02,2020-04-05,0-15
8552,200696090,2020,1930772071.0,2788.394,66,14,4,2020,29,4,2020,14,4,2020,18,2895,2020-04-29,2020-05-01,0-15
8553,200762950,2020,1930657182.0,34144.424999999996,66,16,3,2020,31,3,2020,16,3,2020,18,1226,2020-03-31,2020-04-03,0-15
8554,200770567,2020,1930660744.0,40254.21399999999,66,18,3,2020,2,4,2020,18,3,2020,18,1610,2020-04-02,2020-04-04,0-15
8555,200772670,2020,1930789498.0,1349.25,66,15,4,2020,30,4,2020,15,4,2020,46,185,2020-04-30,2020-05-02,0-15
8556,100015557,2020,1930863599.0,12986.735999999999,66,6,5,2020,21,5,2020,6,5,2020,18,2919,2020-05-21,2020-05-26,0-15
8557,200762301,2020,1930745420.0,10225.936,66,5,4,2020,20,4,2020,5,4,2020,24,450,2020-04-20,2020-04-21,0-15
8558,200794332,2020,1930654470.0,964.7959999999999,66,17,3,2020,1,4,2020,17,3,2020,20,625,2020-04-01,2020-04-02,0-15
8559,200793513,2020,1930705546.0,12098.449999999999,66,26,3,2020,10,4,2020,26,3,2020,18,1587,2020-04-10,2020-04-12,0-15
8560,140106408,2020,2960622791.0,6403.66,66,23,3,2020,2,4,2020,23,3,2020,5,2991,2020-04-02,2020-04-13,0-15
8561,200726979,2020,1930716176.0,389.774,66,28,3,2020,12,4,2020,28,3,2020,18,324,2020-04-12,2020-04-06,
8562,200769623,2020,1930853098.0,8647.449999999999,66,4,5,2020,19,5,2020,4,5,2020,32,3002,2020-05-19,2020-05-19,0-15
8563,140103699,2020,1991840366.0,26026.994,66,9,4,2020,9,5,2020,9,4,2020,55,2919,2020-05-09,2020-05-19,0-15
8564,200704858,2020,1930659689.0,14845.131,66,17,3,2020,1,4,2020,17,3,2020,18,2976,2020-04-01,2020-04-03,0-15
8565,200769623,2020,1930699710.0,42.903,66,26,3,2020,10,4,2020,26,3,2020,32,3000,2020-04-10,2020-04-04,
8566,200762301,2020,1930718554.0,8231.202,66,30,3,2020,14,4,2020,30,3,2020,24,452,2020-04-14,2020-04-15,0-15
8567,200761734,2020,1930830965.0,37669.939999999995,66,28,4,2020,13,5,2020,28,4,2020,18,1198,2020-05-13,2020-05-14,0-15
8568,200418007,2020,1930804250.0,14537.026,66,21,4,2020,6,5,2020,21,4,2020,18,96,2020-05-06,2020-05-04,
8569,200761734,2020,1930592475.0,34424.061,66,3,3,2020,18,3,2020,3,3,2020,18,1200,2020-03-18,2020-03-17,
8570,200769623,2020,1930709997.0,50235.92,66,28,3,2020,12,4,2020,28,3,2020,32,3005,2020-04-12,2020-04-14,0-15
8571,200726979,2020,1930843020.0,177.688,66,29,4,2020,14,5,2020,29,4,2020,18,329,2020-05-14,2020-05-08,
8572,200705742,2020,1930628296.0,32548.929,66,10,3,2020,30,3,2020,10,3,2020,26,838,2020-03-30,2020-03-27,
8573,200769623,2020,1930691697.0,1329.23,66,24,3,2020,8,4,2020,24,3,2020,32,3002,2020-04-08,2020-04-09,0-15
8574,200752302,2020,1930661919.0,14149.631999999998,66,19,3,2020,3,4,2020,19,3,2020,18,1590,2020-04-03,2020-04-05,0-15
8575,200712187,2020,1930705389.0,607.747,66,26,3,2020,10,4,2020,26,3,2020,18,2605,2020-04-10,2020-04-15,0-15
8576,200759878,2020,1930699129.0,25225.137000000002,66,25,3,2020,9,4,2020,25,3,2020,32,2388,2020-04-09,2020-04-09,0-15
8577,200353024,2020,1930809159.0,4014.6329999999994,66,22,4,2020,26,4,2020,16,4,2020,34,735,2020-04-26,2020-04-24,
8578,200712105,2020,1930593785.0,63518.21,66,3,3,2020,18,3,2020,3,3,2020,18,3010,2020-03-18,2020-03-22,0-15
8579,140104440,2020,2960620111.0,103350.34,66,10,3,2020,20,3,2020,10,3,2020,5,2566,2020-03-20,2020-03-26,0-15
8580,200769623,2020,1930693735.0,246.225,66,25,3,2020,9,4,2020,25,3,2020,32,2996,2020-04-09,2020-04-03,
8581,140104429,2020,2960617190.0,25660.81,66,28,2,2020,19,3,2020,9,3,2020,5,645,2020-03-19,2020-03-24,0-15
8582,200707822,2020,1930585567.0,47567.918999999994,66,1,3,2020,16,3,2020,1,3,2020,18,2229,2020-03-16,2020-03-13,
8583,200769623,2020,1930750273.0,15791.881,66,6,4,2020,21,4,2020,6,4,2020,32,3003,2020-04-21,2020-04-22,0-15
8584,200769623,2020,1930769654.0,10779.293,66,14,4,2020,29,4,2020,14,4,2020,32,3004,2020-04-29,2020-04-30,0-15
8585,200777735,2020,1930779488.0,35262.352999999996,66,13,4,2020,28,4,2020,13,4,2020,18,1977,2020-04-28,2020-04-29,0-15
8586,200769623,2020,1930847425.0,660.184,66,1,5,2020,16,5,2020,1,5,2020,32,2997,2020-05-16,2020-05-17,0-15
8587,140103713,2020,1991841527.0,3617.1799999999994,66,5,4,2020,5,5,2020,5,4,2020,55,2212,2020-05-05,2020-05-03,
8588,200761734,2020,1930727339.0,32866.869,66,2,4,2020,17,4,2020,2,4,2020,18,1193,2020-04-17,2020-04-18,0-15
8589,200769623,2020,1930623836.0,8352.939,66,10,3,2020,25,3,2020,10,3,2020,32,3001,2020-03-25,2020-03-27,0-15
8590,200762950,2020,1930726987.0,58463.327999999994,66,3,4,2020,18,4,2020,3,4,2020,18,1227,2020-04-18,2020-04-21,0-15
8591,200759878,2020,1930717870.0,17269.685999999998,66,29,3,2020,13,4,2020,29,3,2020,32,2391,2020-04-13,2020-04-13,0-15
8592,200865666,2020,1930803347.0,12802.405,66,22,4,2020,7,5,2020,22,4,2020,18,2329,2020-05-07,2020-05-09,0-15
8593,200741174,2020,1930624148.0,3529.8829999999994,66,11,3,2020,26,3,2020,11,3,2020,18,1705,2020-03-26,2020-03-29,0-15
8594,200772670,2020,1930647158.0,378.168,66,12,3,2020,27,3,2020,12,3,2020,46,189,2020-03-27,2020-03-24,
8595,200762301,2020,1930843837.0,69486.82999999999,66,2,5,2020,17,5,2020,2,5,2020,24,443,2020-05-17,2020-05-18,0-15
8596,140103480,2020,1991841519.0,4128.768,66,29,3,2020,13,5,2020,29,3,2020,56,2209,2020-05-13,2020-05-11,
8597,200778870,2020,1930811065.0,111032.33399999999,66,22,4,2020,7,5,2020,22,4,2020,18,420,2020-05-07,2020-05-12,0-15
8598,200020431,2020,1930861633.0,2127.538,66,6,5,2020,24,5,2020,1,5,2020,36,721,2020-05-24,2020-05-21,
8599,200418007,2020,1930665002.0,22092.539,66,20,3,2020,4,4,2020,20,3,2020,18,90,2020-04-04,2020-04-03,
8600,200782669,2020,1930573671.0,3350.9629999999997,66,4,3,2020,19,3,2020,4,3,2020,18,2700,2020-03-19,2020-03-23,0-15
8601,200769623,2020,1930687316.0,2289.028,66,23,3,2020,7,4,2020,23,3,2020,32,2996,2020-04-07,2020-04-09,0-15
8602,100030964,2020,1930750466.0,34387.92,66,6,4,2020,21,4,2020,6,4,2020,18,1991,2020-04-21,2020-04-14,
8603,200020431,2020,1930681953.0,223.69199999999998,66,21,3,2020,8,4,2020,16,3,2020,36,721,2020-04-08,2020-03-29,
8604,200290370,2020,1930652063.0,5738.459999999999,66,16,3,2020,31,3,2020,16,3,2020,18,238,2020-03-31,2020-04-03,0-15
8605,140104440,2020,2960620452.0,98181.41,66,14,3,2020,24,3,2020,14,3,2020,5,2563,2020-03-24,2020-03-30,0-15
8606,200739006,2020,1930647876.0,9409.344,66,18,3,2020,2,4,2020,18,3,2020,18,51,2020-04-02,2020-04-01,
8607,200704045,2020,1930681306.0,16995.3,66,21,3,2020,5,4,2020,21,3,2020,18,2257,2020-04-05,2020-04-09,0-15
8608,200769623,2020,1930760759.0,4957.967,66,8,4,2020,23,4,2020,8,4,2020,32,3003,2020-04-23,2020-04-24,0-15
8609,200744019,2020,1930774755.0,8746.030999999999,66,11,4,2020,26,4,2020,11,4,2020,18,2794,2020-04-26,2020-05-05,0-15
8610,200762301,2020,1930758200.0,3224.312,66,8,4,2020,23,4,2020,8,4,2020,24,446,2020-04-23,2020-04-24,0-15
